brain training,dengineering,1
Retest effects,dengineering,1
b Test,dmedicine,1
Eccentricity,dengineering,2
Mechanical systems,dmedicine,1
conscious visual perception,dengineering,1
Retinal slip,dmedicine,1
Efference copy,dsocial science,2
Efference copy,d-lifescience,1
hemodialysis,dengineering,1
Cross-cortical interaction,dmedicine,1
Dynamic choice,dsocial science,1
Computerized test administration,dengineering,1
Feeding behavior,dsocial science,1
Cognitive systems,d-lifescience,2
Relevance theory,dsocial science,1
Relevance theory,dmedicine,1
Linguistic factors,dmedicine,1
Nerve regeneration,dmedicine,2
Nerve regeneration,d-lifescience,1
participatory design,dsocial science,1
Spontaneously hypertensive rat,dengineering,1
Task set reconfiguration,dsocial science,1
dorsal stream,dengineering,1
Nativism,dsocial science,1
Event-related de/synchronization ERD/S,dmedicine,1
Background noise,d-lifescience,1
Ambient infovis,dsocial science,1
Cogniform disorder,dmedicine,1
Flanker test,dsocial science,1
Agricultural workers,dmedicine,1
Co-occurrence model,dmedicine,1
Serial recall,dsocial science,1
Relapsing-remitting,dmedicine,1
Anterior negativities,dsocial science,1
Psychopharmacology,dengineering,1
Psychopharmacology,dmedicine,4
Psychopharmacology,d-lifescience,2
Classroom observational assessment,dsocial science,1
Face adaptation,dsocial science,1
Face adaptation,dengineering,2
Face adaptation,dmedicine,1
Predictive accuracy,dengineering,1
BMAC,dsocial science,1
Category specificity,dengineering,2
Category specificity,dmedicine,2
Category specificity,d-lifescience,1
Self-control technique,dengineering,1
Loss,d-lifescience,1
Triggered reactions,dsocial science,1
Triggered reactions,dmedicine,2
assimilation effects,dmedicine,1
Wellbeing,dengineering,1
Wellbeing,dmedicine,1
Progesterone,dsocial science,2
Progesterone,dmedicine,2
Progesterone,d-lifescience,1
Prey recognition,dsocial science,1
Context,dsocial science,3
Context,dengineering,14
Context,dmedicine,9
Context,d-lifescience,1
Genetic risk,dmedicine,1
Magnetoencephalography,dsocial science,10
Magnetoencephalography,dengineering,18
Magnetoencephalography,dmedicine,15
Magnetoencephalography,d-lifescience,7
Proximity,dengineering,1
Proximity,dmedicine,2
BBS4,dengineering,1
Levetiracteam,d-lifescience,1
cortical thickness,dmedicine,1
cortical thickness,d-lifescience,2
Computerized training,dengineering,1
sensory motor,dmedicine,1
Writing systems,dsocial science,1
perihand space,d-lifescience,1
Rehabilitation robotics,dmedicine,1
Cortices,dengineering,1
App icon,dmedicine,1
transforaminal,d-lifescience,1
[18F]FDOPA,dsocial science,1
incentive salience,dmedicine,1
Instrumental helping,dsocial science,1
Speed/accuracy trade-off,dmedicine,1
Accommodative microfluctuation,dengineering,1
Multivoxel pattern analysis (MVPA),dmedicine,1
Multivoxel pattern analysis (MVPA),d-lifescience,1
Object-centered simon effect,d-lifescience,1
semantic interaction,dengineering,1
semantic interaction,dmedicine,1
Conspecifics,dengineering,1
Conspecifics,dmedicine,1
Obstacle detection and classification,dsocial science,1
Occipital lobe,dsocial science,4
Occipital lobe,dengineering,4
Testing the limits,d-lifescience,1
Visuo-spatial ability,dsocial science,2
Visuo-spatial ability,dmedicine,1
neuronal plasticity,dmedicine,1
Infants,dsocial science,10
Infants,dengineering,7
Infants,dmedicine,7
Infants,d-lifescience,2
Automatic,dsocial science,1
Automatic,dengineering,1
Automatic,dmedicine,1
spatial processing,dengineering,1
Fluid analogies,dmedicine,1
Congruency effect,dsocial science,1
Congruency effect,dmedicine,1
MAE,dsocial science,1
top-down processing,dsocial science,1
top-down processing,dmedicine,1
Paintings,dengineering,1
Source localization,dsocial science,1
Source localization,dmedicine,3
Source localization,d-lifescience,1
Auditory interference,dmedicine,1
Action experience,dsocial science,1
Dementia with Lewy body,dsocial science,1
Audiovisual speech,dengineering,1
Audiovisual speech,d-lifescience,1
Stimulus representations,dsocial science,1
Ensemble of classifiers,dengineering,1
Cocoa flavanols,dengineering,1
animal model,dengineering,2
Motor affordance,dmedicine,2
Self and other,dsocial science,1
Executive control,dsocial science,3
Executive control,dengineering,8
Executive control,dmedicine,13
Executive control,d-lifescience,1
Intraventricular hemorrhage,dengineering,1
Perception and visual-spatial abilities,dmedicine,1
Orthoptic re-education,dmedicine,1
detoxification,dmedicine,2
Implicit detection system,dengineering,1
Re-enactment of intention paradigm,dengineering,1
First generation antipsychotics,dengineering,1
Sexual preference,dmedicine,2
Sexual preference,d-lifescience,1
minimally invasive cardiac surgery,dengineering,1
Sameness,dengineering,1
Paced Auditory Serial Addition Task,d-lifescience,1
dACC,dengineering,1
CTE,d-lifescience,1
Conspicuity eigen-features,dmedicine,1
Haematological malignancies,dmedicine,1
Delayed-response task,dengineering,1
Social groups,dengineering,1
Web-based learning environment,dmedicine,1
Somatosensory-evoked potentials,dmedicine,1
Masked priming,dsocial science,3
Masked priming,dengineering,6
Masked priming,dmedicine,5
Randomized controlled study,dsocial science,1
Goal setting,d-lifescience,1
Capuchin monkey,dmedicine,1
medial frontal cortex,dsocial science,1
insula,dengineering,3
insula,dmedicine,1
insula,d-lifescience,1
Visual recognition memory,dengineering,3
Object-place associative memory,dsocial science,1
Waist-hip ratio,dmedicine,1
Eye activity,dmedicine,1
Outdoor recreation,dengineering,1
Evoked oscillations,dmedicine,1
Action simulation,dsocial science,1
Action simulation,dengineering,3
Action simulation,d-lifescience,3
Experimental pain,dsocial science,1
Experimental pain,dmedicine,1
False feedback,dsocial science,1
Neurite outgrowth,dmedicine,1
retinal nerve fiber layer,d-lifescience,1
Selectivity,dengineering,2
Dynamic systems theory,dmedicine,1
Dynamic systems theory,d-lifescience,1
Eye movement control,dengineering,1
Primary progressive aphasia,dsocial science,2
Primary progressive aphasia,dengineering,2
Primary progressive aphasia,dmedicine,3
Primary progressive aphasia,d-lifescience,2
Facial emotion perception,dmedicine,1
Facial emotion perception,d-lifescience,1
Salivary biomarker,d-lifescience,1
Rs6277,dsocial science,1
Autonomic space,dmedicine,1
Virtual,dmedicine,1
vulnerability,dmedicine,1
Sway,dmedicine,2
Home for the aged,dmedicine,1
Pursuit stimuli,dsocial science,1
brain tumor,dsocial science,1
brain tumor,dengineering,1
Attentional boost,dengineering,1
memorability,dmedicine,1
Visualization taxonomies and models,dmedicine,1
First-degree relatives,dmedicine,1
Training social cognition,dmedicine,1
Auditory landmarks,dsocial science,1
Latent variable modeling,dengineering,1
Event-structure coding,dmedicine,1
Epidural,dmedicine,1
emotion regulation,dsocial science,2
emotion regulation,dengineering,1
emotion regulation,dmedicine,3
Singleton search mode,dengineering,1
Speed-accuracy trade-offs,dmedicine,1
Eye,dengineering,1
Eye,dmedicine,1
Inhibitory,dsocial science,1
pain management,dengineering,1
Selective estrogen receptor modulator,dsocial science,1
monochromatic design views,dmedicine,1
Pigtail macaque,dmedicine,1
adolescence,dmedicine,2
adolescence,d-lifescience,1
Intracranial pressure,dengineering,1
Spontaneous trait inferences,dmedicine,1
New route learning,dsocial science,1
Geriatric Depression Scale,dsocial science,1
Mood induction,dsocial science,1
Mood induction,dengineering,3
Mood induction,dmedicine,2
Emotional confusion,dengineering,1
Multi-sensory integration,dsocial science,1
Motor neglect,dengineering,1
Visual arts education,dengineering,1
Survivor,dmedicine,1
Public attitudes,dengineering,1
Arrow,dsocial science,1
Psychometric test,dsocial science,1
Psychometric test,dengineering,1
Control,dsocial science,1
Control,dengineering,2
Control,dmedicine,9
Control,d-lifescience,1
Passenger tracking,dsocial science,1
Dravet syndrome spectrum,dmedicine,1
Hormone replacement,dsocial science,1
Hormone replacement,d-lifescience,1
Posterior evaluation,dmedicine,1
Efficient coding,d-lifescience,1
Posture control,dengineering,1
Posture control,dmedicine,1
meso-zeaxanthin,dengineering,2
Conduct disorder,dsocial science,1
Conduct disorder,dengineering,2
Conduct disorder,dmedicine,2
Handedness inheritance,dmedicine,1
parahippocampal place area,dmedicine,1
Extended cognition,dengineering,1
Extended cognition,dmedicine,2
Choking,dsocial science,1
Functional near-infrared spectroscopy,dmedicine,2
Functional near-infrared spectroscopy,d-lifescience,1
Motor theory of action recognition,dengineering,1
Chronic non-malignant pain,dmedicine,1
Associative memory and cognition,dmedicine,1
eye movements,dsocial science,1
eye movements,dengineering,2
eye movements,dmedicine,5
Ratio sensitivity,dengineering,1
network,dengineering,1
network,dmedicine,1
Visual word identification,dmedicine,2
Bare Phrase Structure,dengineering,1
Natural language descriptions,dmedicine,1
Landmark task,dengineering,1
Landmark task,dmedicine,2
Landmark task,d-lifescience,1
Gifted,dsocial science,2
Anatomic imitation,dengineering,1
Type 2 diabetes mellitus (DM),dmedicine,1
Continuous performance task (CPT),dengineering,1
Continuous performance task (CPT),dmedicine,1
Pain-motor interaction,dengineering,1
Social judgements,dmedicine,1
Scatter hoarding,dmedicine,1
Multisensory information,dmedicine,1
Depression,dsocial science,36
Depression,dengineering,65
Depression,dmedicine,77
Depression,d-lifescience,12
Depression,,1
Multimodal integration,dsocial science,2
Trauma memories,d-lifescience,1
Plasticity,dsocial science,6
Plasticity,dengineering,17
Plasticity,dmedicine,13
Plasticity,d-lifescience,3
Eye-hand coordination,dmedicine,1
Diurnal variability,dengineering,1
socioemotional selectivity theory,dengineering,1
socioemotional selectivity theory,dmedicine,1
combat disorders,dsocial science,1
Tests,dsocial science,1
Tests,dmedicine,3
Primary task,dmedicine,1
Analytic information processing style,dmedicine,1
Psychotherapy,dengineering,2
Psychotherapy,dmedicine,2
Posture,dsocial science,3
Posture,dengineering,5
Posture,dmedicine,12
Digital curation,dmedicine,1
Preparation,dsocial science,1
Preparation,dengineering,1
Preparation,dmedicine,5
Cultural education,dengineering,1
Information quantity,dsocial science,1
Confirmative Factor Analysis,dmedicine,1
TVA based assessment,dengineering,1
Part-whole relation,dmedicine,1
Artistic activity,dengineering,1
Sentence processing,dsocial science,2
Sentence processing,dengineering,3
Sentence processing,dmedicine,2
Uncinate fasciculus,dengineering,1
Gamma-band synchronization,dmedicine,1
Alzheimer's,dengineering,1
Alzheimer's,dmedicine,1
Traditional linear training,dengineering,1
image analysis,dengineering,1
Motor imagery,dsocial science,4
Motor imagery,dengineering,3
Motor imagery,dmedicine,9
Graphic format,dengineering,1
reading development,dmedicine,1
Milnacipran,dsocial science,1
Spatial model,dengineering,1
or requested a lawyer,dmedicine,1
Photoreceptors,dmedicine,1
Hand dynamics,dmedicine,1
Stray fields,dsocial science,1
Collisionavoidance power wheelchair,dengineering,1
Configural-rule learning,dengineering,1
Perceptual development,dsocial science,2
movement maintenance,dmedicine,1
Subcutaneous apomorphine infusion,dsocial science,1
methylphenidate,dmedicine,1
methylphenidate,d-lifescience,1
Externalisation,dengineering,1
Benign brain tumors,dmedicine,1
inferior frontal gyrus,dengineering,1
Reward learning,dsocial science,1
Reward learning,dengineering,1
Reward learning,dmedicine,1
Reward learning,d-lifescience,1
Cluster headache,dengineering,1
Object represention,dmedicine,1
Talker adaptation,d-lifescience,1
functional connectivity,dsocial science,1
functional connectivity,dengineering,5
functional connectivity,dmedicine,1
Constructivism,dengineering,2
Constructivism,dmedicine,2
Visuomotor process,dmedicine,1
Change-detection,dsocial science,1
consciousness,dsocial science,1
consciousness,dengineering,3
consciousness,dmedicine,3
consciousness,d-lifescience,3
dry eye,dengineering,1
screening,dengineering,1
Executive function (EF),dengineering,1
Executive function (EF),d-lifescience,1
Latent growth models,dmedicine,1
Dichotic listening,dmedicine,1
Water immersion,dmedicine,1
Interactive memory systems,dengineering,1
Child behaviour,dengineering,1
Generativity,dengineering,1
Word frequency effects,dmedicine,1
Macaque development,dengineering,1
Stress coping,dmedicine,1
at risk,dsocial science,1
Retinotopy,dsocial science,1
Retinotopy,dengineering,2
Retinotopy,dmedicine,1
Eyewitness,dsocial science,2
Eyewitness,dmedicine,1
Maximum tolerated dose,dengineering,1
Nonmotor symptoms,dengineering,2
Performance impairment,dsocial science,1
Frontal lobe lesions,dengineering,1
Modified Thorington,dsocial science,1
Spontaneous blink rate,dengineering,1
Alcoholism,dsocial science,3
Alcoholism,dengineering,6
Alcoholism,dmedicine,9
Alcoholism,d-lifescience,2
Sensitive period,dmedicine,1
Process dissociation,dsocial science,1
Dynamic images,dsocial science,1
Fronto-temporal dementia,dengineering,1
Fronto-temporal dementia,d-lifescience,1
Choice task,dmedicine,1
Cognitive self-consciousness,dmedicine,1
Vitamin B6,dsocial science,1
Task difficulty,dsocial science,1
Task difficulty,dengineering,1
Task difficulty,dmedicine,3
Task difficulty,d-lifescience,2
Renewal rate,dsocial science,1
Frontal activation,dmedicine,1
Evidence-based practice,dengineering,1
Stereoscopic depth manipulation,dengineering,1
Reorienting negativity (RON),dsocial science,1
Emotional empathy,dmedicine,1
central coherence,dengineering,1
central coherence,dmedicine,2
Kryger MH,dengineering,1
Furosemide,d-lifescience,1
Concrete words,dengineering,1
Muscle fatigue,dsocial science,2
Maximum likelihood,dengineering,1
ETV,dmedicine,1
Ratio effects,dmedicine,1
Goal attribution,dengineering,1
HIV-associated neurocognitive disorders,dsocial science,1
Xanthoceraside,dmedicine,1
Transcranial random noise stimulation (tRNS),dmedicine,1
Tactile maps,dmedicine,1
Visual pattern recognition,dsocial science,1
Visual pattern recognition,dengineering,1
Visual pattern recognition,dmedicine,2
Visual pattern recognition,d-lifescience,1
Neuroimaging findings,dengineering,1
Colon cancer,d-lifescience,1
Motor reaction times,d-lifescience,1
Detoxification,,1
Self-perceived global health,dengineering,1
Collusion,dmedicine,1
Associative areas of the cortex,dmedicine,1
Muscarinic,dsocial science,1
Muscarinic,dengineering,1
Muscarinic,d-lifescience,1
adverse effects,dsocial science,1
Visual impairment,dsocial science,2
Visual impairment,dengineering,9
Visual impairment,dmedicine,11
Visual impairment,d-lifescience,4
Impulse control disorder,dmedicine,2
Cognitive bias task,d-lifescience,1
Cardiac magnetic resonance imaging,dsocial science,1
Spatial orientation-retention,dsocial science,1
Temporal dynamics,dengineering,1
Temporal dynamics,dmedicine,1
Temporal dynamics,d-lifescience,1
Communication,dsocial science,4
Communication,dengineering,7
Communication,dmedicine,15
Communication,d-lifescience,3
HIV therapy,dmedicine,1
Symbolic numbers,dmedicine,1
Episodic future thought,dengineering,1
operational vehicle control,dengineering,1
Peak performance,dengineering,1
Age factors,dmedicine,2
APD (auditory processing disorders),dengineering,1
Attention allocation,dengineering,2
Attention allocation,dmedicine,2
Attention allocation,d-lifescience,1
Cranial radiation therapy,dmedicine,1
feature-based attention,dengineering,1
Maternal prenatal diet,dengineering,1
sensorimotor intelligence,dmedicine,1
Neuropsychological brain mapping battery,dsocial science,1
Pharmacological treatment,dsocial science,1
Pharmacological treatment,dengineering,1
User evaluation,dsocial science,1
Homeopathy,dengineering,1
Field study,dmedicine,1
visual notation,dsocial science,1
Rhesus,dengineering,1
Rhesus,d-lifescience,2
Common cause,dmedicine,1
Visuomotor learning,dengineering,1
Visual science of art,dmedicine,1
Gamma-band activity,dsocial science,1
Etho-psychology,dmedicine,1
Behavioural relevance,dsocial science,1
Hybrid fuzzy-neuro model,dmedicine,1
Harris,dengineering,1
Numerical ability,dmedicine,2
driving behavior,dsocial science,1
Picture memory,dmedicine,1
Neuropsychologic impairment,dengineering,1
Gap,dengineering,1
Affordances,dsocial science,2
Affordances,dengineering,4
Affordances,dmedicine,5
Affordances,d-lifescience,2
evoked synchronization,dmedicine,1
action context,dengineering,1
Single-dose administration,dmedicine,1
intellectually and developmentally disabled people,dmedicine,1
General functioning,dengineering,1
Crossmodal,dsocial science,6
Crossmodal,dmedicine,3
Crossmodal,d-lifescience,1
?-L-iduronidase,dengineering,1
XBAM,dsocial science,1
Acoustic distraction,dsocial science,1
P3/P3d,dengineering,1
Social-affective network,dmedicine,1
Amino acid,dmedicine,1
?-Synuclein-immunohistochemistry,dmedicine,1
Genomic conflict,dmedicine,1
Cognitive estimation,dsocial science,1
Cognitive estimation,dmedicine,1
Vision-based attention,dmedicine,1
POLR3B gene,dmedicine,1
eye-tracking,dsocial science,2
eye-tracking,dmedicine,5
eye-tracking,d-lifescience,1
ALA-D inhibition,dsocial science,1
Healthcare working systems,dengineering,1
Visual word processing,dsocial science,1
humor,dengineering,1
Evaluation,dsocial science,4
Evaluation,dengineering,4
Evaluation,dmedicine,9
object discrimination,d-lifescience,1
Body schema,dsocial science,4
Body schema,dengineering,4
Body schema,dmedicine,5
Body schema,d-lifescience,1
Connectionist modeling,dengineering,1
Connectionist modeling,dmedicine,2
Initial negative dip,dmedicine,1
self-stereotype,dengineering,1
Borderline intellectual disability,dmedicine,1
geocoding,dmedicine,1
Emotion-cognition interaction,dengineering,1
Emotion-cognition interaction,d-lifescience,2
School,dsocial science,1
Chronic cerebral hypoperfusion,dengineering,1
Chronic cerebral hypoperfusion,dmedicine,1
AM404,dmedicine,1
Psychophysiological model,dengineering,1
Neural marker,dengineering,1
Metrical organization,dmedicine,1
Psychiatric disorders,dsocial science,1
Psychiatric disorders,dengineering,1
Psychiatric disorders,dmedicine,3
prisoners,dmedicine,1
Pleasant mood,dmedicine,1
Diseasemodifying therapy,dsocial science,1
Holistic face perception,dsocial science,1
Command and control,dmedicine,1
Beef,dmedicine,1
germ cell tumors,dsocial science,1
co-administration,dmedicine,1
Cystatin c,d-lifescience,1
Carbon monoxide intoxication,dengineering,1
Movement performance,dmedicine,1
Visual-spatial cognition,dengineering,2
Visual-spatial cognition,dmedicine,1
Mini mental state exam,dmedicine,1
Executive Functions,dsocial science,1
Executive Functions,dengineering,2
Executive Functions,dmedicine,1
Evaluación Neuropsicológica Infantil [Child Neuropsychological Assessment],dengineering,1
Craniocerebral trauma,dmedicine,1
Dental hygiene education,dmedicine,1
evoked potentials,dmedicine,1
N1 potential,dsocial science,1
Retrieval-induced forgetting,dmedicine,1
emotional,dengineering,1
emotional,dmedicine,1
HLHS,dengineering,1
Endotoxin,dmedicine,2
Case reports,dsocial science,1
Case reports,dmedicine,1
Behavior Modification,dmedicine,1
right hemisphere,dsocial science,1
Tobacco,dmedicine,1
Tobacco,d-lifescience,2
Short-time psychoeducational intervention,d-lifescience,1
Task-based control,dmedicine,1
Validity,dsocial science,1
Validity,dengineering,6
Validity,dmedicine,6
Validity,d-lifescience,1
Spatial configuration,dsocial science,1
Spatial configuration,dmedicine,1
Spatial configuration,d-lifescience,1
Cardiovascular disease,dsocial science,3
Cardiovascular disease,dmedicine,5
Auditory discrimination,dsocial science,1
Respiration,dsocial science,2
Respiration,dengineering,1
Respiration,dmedicine,1
Threat-processing,dengineering,1
Notation effect,dsocial science,1
Anticipatory scaling,dmedicine,1
Ventromedial prefrontal cortex,dengineering,2
Ventromedial prefrontal cortex,dmedicine,4
Movement coordination,dmedicine,1
Superior temporal gyrus,dengineering,3
Clonidine,dsocial science,3
Clonidine,dengineering,1
Stimulus duration,dsocial science,1
Stimulus duration,dmedicine,1
Resting state networks,dsocial science,2
Resting state networks,dengineering,1
Resting state networks,dmedicine,1
Resting state networks,d-lifescience,1
COMT polymorphism,dmedicine,1
muscarinic,dengineering,1
Functional connection,dmedicine,1
EOG,dmedicine,1
Transition cues,dmedicine,1
Traffic safety,dsocial science,1
Traffic safety,dengineering,1
emotion recognition,dengineering,1
emotion recognition,dmedicine,3
Perceptual decision-making,dmedicine,2
Perceptual decision-making,d-lifescience,1
cognitive flexibility,dengineering,1
cognitive flexibility,dmedicine,2
Principle-component analysis,dsocial science,1
Contextual priming,dengineering,1
cerebral vasculitis,dsocial science,1
Social PRP,dmedicine,1
Intraoperative complication,dsocial science,1
Ankle-brachial index,dengineering,1
Left primary motor cortex,dmedicine,1
Antidepressant,dsocial science,1
Antidepressant,dengineering,1
Antidepressant,dmedicine,3
Jokes,dmedicine,1
Proportion effect,dengineering,1
MIBG,dsocial science,1
TgCRND8 mice,dmedicine,1
Constructive apraxia,dmedicine,1
Multi-channel recording,dsocial science,1
ASEO,dsocial science,1
Adjuvant therapy,dsocial science,1
Adjuvant therapy,d-lifescience,1
HPA axis,dengineering,3
HPA axis,dmedicine,2
Functional recovery,dsocial science,1
Functional recovery,dengineering,1
Functional recovery,d-lifescience,1
Adaptive cognition,dmedicine,1
Hierarchically organized stimuli,dmedicine,1
Sleep disordered breathing,dsocial science,1
Sleep disordered breathing,dmedicine,2
Crossmodal perception,dmedicine,1
Mood dimensions,dengineering,1
Night shift,dengineering,1
Night shift,dmedicine,1
nonamnestic,dmedicine,1
Homemaker services,dengineering,1
Scrub jays,dsocial science,1
Modelling and Management",,1
Causation,dsocial science,1
Deaf,dsocial science,6
Deaf,dengineering,1
Deaf,dmedicine,3
SSIMS,dmedicine,1
Controlled attention,dsocial science,1
Neocognitron,dengineering,3
Neocognitron,dmedicine,1
Neocognitron,d-lifescience,1
GLM,dengineering,1
Perceptual closure,dengineering,1
Tea polyphenol,d-lifescience,1
Pseudo-haptics,dmedicine,1
Prototype,dsocial science,1
Prototype,dmedicine,2
Global slowing,dmedicine,1
Associative memory,dengineering,2
Associative memory,dmedicine,4
Transfer (psychology),dengineering,1
Children with autism spectrum disorder,dengineering,1
Transdermal scopolamine,dmedicine,1
Scalar inference,dsocial science,1
Orbitofrontal cortex (OFC),dengineering,1
Brain microstates,d-lifescience,1
Visual evoked potentials,dsocial science,2
Visual evoked potentials,dengineering,2
Visual evoked potentials,dmedicine,6
Visual evoked potentials,d-lifescience,1
Mineralocorticoid and glucocorticoid receptor,dengineering,1
Health disparities,dengineering,1
Short-term memory limits,dmedicine,1
Oculomotor performance,d-lifescience,1
Signal/interference,d-lifescience,1
Three-dimensional models,dsocial science,1
Feedforward and feedback architectures,dmedicine,1
Predictive factors,dmedicine,1
Transparent motion,dengineering,1
Beta rebound,dmedicine,1
Voxel-based analysis,dmedicine,1
Context categorization,dmedicine,1
Shaken baby syndrome,dsocial science,1
nystagmus,dengineering,1
Right hemispheric function,dmedicine,1
trait marker,dengineering,1
Senior Drivers,dmedicine,1
Galactose,dmedicine,1
Oscillatory synchrony,dmedicine,1
?7,dsocial science,1
visual processing,dengineering,3
visual processing,dmedicine,2
visual processing,d-lifescience,1
Distribution and Consumer Research",,1
Neck pain,dmedicine,1
hard problem,dengineering,1
Storytelling,dengineering,1
Fuzzy neural network,dengineering,1
Neurosteroids,dmedicine,2
Single-cell recording,dsocial science,1
Sensory manipulation,dmedicine,2
Hearing disability,dmedicine,1
Negative hallucination,dmedicine,1
Anticipatory motor control,dengineering,1
probabilistic inference,dmedicine,1
Amitriptyline,dengineering,1
Turner syndrome,dengineering,3
Turner syndrome,dmedicine,3
Neurophysiology,dsocial science,1
Neurophysiology,dengineering,5
Neurophysiology,dmedicine,8
Neurophysiology,d-lifescience,1
Consomic,dengineering,1
Dorsal and ventral streams,dsocial science,1
Viewer-dependent coordinates,dsocial science,1
Common marmoset,dmedicine,1
Parent-child interaction,dmedicine,1
Parent-child interaction,d-lifescience,1
Neural computation,dsocial science,1
Neural computation,dmedicine,1
Neural computation,d-lifescience,1
Tower,dengineering,1
physical appearance,dmedicine,1
Acculturation,dmedicine,2
Color identification,dmedicine,1
Cross modal effects,d-lifescience,1
Emotional self-awareness,dmedicine,1
Adjuvant chemotherapy,dsocial science,1
Adjuvant chemotherapy,dmedicine,1
Adjuvant chemotherapy,d-lifescience,1
Synaptic mechanisms,dsocial science,1
Visual-related knowledge,dmedicine,1
Time production,dsocial science,1
Time production,dmedicine,1
Time production,d-lifescience,1
Acoustic landmarks,dsocial science,1
Evidentials,dengineering,1
Cholesteryl exchange transfer protein,dengineering,1
Lift force,dmedicine,1
Mini mental state examination,dmedicine,1
Pyrethroids,dmedicine,1
cross-cultural,dmedicine,1
Gaze perception,dengineering,1
Gaze perception,dmedicine,2
Gaze perception,d-lifescience,1
Practical rationality,dmedicine,1
Social interaction,dsocial science,3
Social interaction,dengineering,6
Social interaction,dmedicine,8
Social interaction,d-lifescience,1
Blind,dsocial science,3
Blind,dengineering,1
Blind,dmedicine,2
pediatric bipolar disorder,dengineering,1
Videos,dsocial science,1
Videos,dengineering,1
emotional state,dmedicine,1
Angioplasty and stenting,d-lifescience,1
neocortical junctions,dmedicine,1
Blink,dengineering,1
Blink,dmedicine,1
Grants-supported paper,dsocial science,1
Grants-supported paper,dengineering,1
Grants-supported paper,dmedicine,2
Alcohol Cues,dengineering,1
Methylenedioxymethamphetamine,d-lifescience,1
Left hemispheric function,dmedicine,1
Biased emotion recognition,dmedicine,1
Diffusion spectrum imaging,dmedicine,1
fatigue and dry eye,dengineering,1
Dedifferentiation theory of aging,dsocial science,1
Superior and inferior colliculus,dsocial science,1
Go/no-go,dsocial science,1
Go/no-go,dengineering,2
Go/no-go,dmedicine,1
Go/no-go,d-lifescience,1
First-rank symptoms,dmedicine,1
Heterospecific,dsocial science,1
Expectation-maximization,dengineering,1
Standardization,dsocial science,1
Standardization,dengineering,1
Standardization,d-lifescience,1
Medication labels,d-lifescience,1
EGCG,dsocial science,1
Magnitude,dsocial science,1
Magnitude,dengineering,3
Magnitude,dmedicine,2
Magnitude,d-lifescience,1
Repeated evaluation technique,dmedicine,1
semantics,dsocial science,1
Mirtazapine,dmedicine,2
virtual body,dmedicine,1
Gestational age,d-lifescience,1
Sepia officinalis,dmedicine,1
Orbital prefrontal cortex,dmedicine,1
Low-grade inflammation,dsocial science,1
[18F]FDG,dengineering,1
CRIB,dmedicine,1
Double scope networks,d-lifescience,1
Verbs,dsocial science,4
Verbs,dengineering,1
Verbs,dmedicine,1
BASIC,dmedicine,1
pervasive computing,dmedicine,1
Cognitive mapping,dsocial science,1
Cognitive mapping,dengineering,1
Collision Avoidance,dsocial science,1
Physical attribution,dmedicine,1
Quantifier,dsocial science,2
Anti-oxidents,dmedicine,1
Resting-state networks,dengineering,1
Resting-state networks,dmedicine,2
Factor structure,dsocial science,1
Factor structure,dmedicine,1
Top-down perception,dmedicine,1
Visuo spatial dysfunction,dmedicine,1
Sensory suppression,dengineering,2
Heschl's gyrus,dengineering,1
Rehabilitation outcomes,dsocial science,1
laterality,dmedicine,1
Product image,dengineering,1
Mixed effects models,dengineering,1
Functional cluster analysis,dengineering,1
Verbal learning,dengineering,1
Verbal learning,dmedicine,1
Ultrabrief pulsewidth,dmedicine,2
cognitive abilities,dengineering,1
cognitive abilities,d-lifescience,1
Animal models,dengineering,2
Animal models,dmedicine,3
Visual duration threshold,dengineering,1
disaster planning,dmedicine,1
Esthetics,dengineering,2
Esthetics,d-lifescience,1
automatic/implicit processes,dsocial science,1
Computer games,dmedicine,2
Usability,dengineering,2
Usability,dmedicine,2
Usability,d-lifescience,2
Posterior superior parietal lobe (PSPL),dengineering,1
Medical illness,dmedicine,1
Action observation system,dmedicine,1
Step over,d-lifescience,1
Anticipation,dsocial science,1
Anticipation,dengineering,3
Anticipation,dmedicine,4
Anticipation,d-lifescience,1
Non-symbolic number,dengineering,1
Social withdrawal,dengineering,1
Gillespie syndrome,dengineering,1
Autism spectrum conditions,dengineering,1
Autism spectrum conditions,dmedicine,1
Autism spectrum conditions,d-lifescience,1
Neurite orientation dispersion,dmedicine,1
Comparative study,dsocial science,1
Neural simulation,dmedicine,1
LDL,dmedicine,2
postoperative pain,dmedicine,1
Self-observation,dengineering,1
Exclusion failure paradigm,dsocial science,1
Dorsal-ventral,dengineering,1
sports concussion,dmedicine,1
Cinema,dengineering,1
Cinema,d-lifescience,1
Body Dysmorphic Disorder,dsocial science,1
Body Dysmorphic Disorder,dengineering,1
Antipredator behaviour,dengineering,1
Generalized dystonia,d-lifescience,1
Stroop color-word interference test,dengineering,1
ILF,dengineering,1
ILF,dmedicine,1
